Seed,Condition,V_T_step,V_T,DC,EC,R
8,C2,0.44,21.44,179,170,0.9898677678755354
8,C2,0.45,21.925,162,156,1.0038120017890753
8,C2,0.46,22.41,148,145,1.0214420650741405
8,C2,0.47,22.895,139,138,1.035178274623581
8,C2,0.48,23.38,123,123,1.0427015783677964
8,C2,0.49,23.865,114,115,1.0518886950775497
8,C2,0.5,24.35,105,107,1.0626445713354402
8,C2,0.51,24.835,99,100,1.0532350198792866
8,C2,0.52,25.32,90,95,1.1008746929413842
8,C2,0.53,25.805,83,85,1.0678505035768073
8,C2,0.54,26.29,79,81,1.0691120084779537
8,C3,0.14,6.89,4032,3838,0.989866869807591
8,C3,0.15,7.375,3849,3660,0.9886827552747979
8,C3,0.16,7.86,3619,3435,0.9865875475296335
8,C3,0.17,8.345,3390,3205,0.9819932009280115
8,C3,0.18,8.83,3161,3000,0.9869054061103533
8,C3,0.19,9.315,2898,2759,0.9908533967186807
8,C3,0.2,9.8,2640,2468,0.9699695692731904
8,C3,0.21,10.285,2444,2307,0.9813368674521684
8,C3,0.22,10.77,2217,2080,0.9747836180051963
8,C3,0.23,11.255,2008,1889,0.9780955396520913
8,C3,0.24,11.74,1825,1713,0.9759056357850254
8,C3,0.25,12.225,1675,1574,0.9773652583006418
8,C3,0.26,12.71,1486,1392,0.9742698115577363
8,C3,0.27,13.195,1366,1301,0.9921625959097059
8,C3,0.28,13.68,1213,1158,0.9947496379408777
8,C3,0.29,14.165,1079,1024,0.9885363802496887
8,C3,0.3,14.65,954,929,1.015967247571021
8,C3,0.31,15.135,854,822,1.003498437198083
8,C3,0.32,15.62,742,661,0.9256056676069709
8,C3,0.33,16.105,670,599,0.9293516350196088
8,C3,0.34,16.59,609,548,0.9358382712508363
8,C3,0.35,17.075,528,473,0.9318436379928315
8,C3,0.36,17.56,466,436,0.9746041493282765
8,C3,0.37,18.045,412,393,0.9941725529463206
8,C3,0.38,18.53,373,360,1.006188238070504
8,C3,0.39,19.015,327,311,0.9912132977368365
8,C3,0.4,19.5,289,270,0.9734164888216646
8,C3,0.41,19.985,262,244,0.970328985285642
8,C3,0.42,20.47,229,213,0.9691534788364337
8,C3,0.43,20.955,208,195,0.9769609499815657
8,C3,0.44,21.44,179,169,0.9839846454399013
8,C3,0.45,21.925,162,155,0.9973161731876129
8,C3,0.46,22.41,148,143,1.0072298042253942
8,C3,0.47,22.895,139,134,1.0049269675168955
8,C3,0.48,23.38,123,112,0.94881334214088
8,C3,0.49,23.865,114,104,0.9506338409421047
8,C3,0.5,24.35,105,97,0.9627435924284202
8,C3,0.51,24.835,99,91,0.9579171862722968
8,C3,0.52,25.32,90,86,0.9960338291046953
8,C3,0.53,25.805,83,79,0.9921094996214265
8,C3,0.54,26.29,79,73,0.9630505742370014
8,C4,0.14,6.89,4032,3802,0.9777951880338989
8,C4,0.15,7.375,3849,3633,0.9793248820117426
8,C4,0.16,7.86,3619,3399,0.973558789124727
8,C4,0.17,8.345,3390,3159,0.9645539650139958
8,C4,0.18,8.83,3161,2947,0.9656702019477229
8,C4,0.19,9.315,2898,2674,0.9544097227693994
8,C4,0.2,9.8,2640,2432,0.9533695579431848
8,C4,0.21,10.285,2444,2246,0.9512915791979819
8,C4,0.22,10.77,2217,2054,0.960862605687361
8,C4,0.23,11.255,2008,1841,0.9501139208547271
8,C4,0.24,11.74,1825,1683,0.9568690857141797
8,C4,0.25,12.225,1675,1555,0.9643372249654237
8,C4,0.26,12.71,1486,1380,0.9651027947502512
8,C4,0.27,13.195,1366,1253,0.9525426825888754
8,C4,0.28,13.68,1213,1098,0.9395264355533378
8,C4,0.29,14.165,1079,963,0.9259917563675611
8,C4,0.3,14.65,954,877,0.9559006903502629
8,C4,0.31,15.135,854,765,0.9305230040288666
8,C4,0.32,15.62,742,652,0.9124833613293009
8,C4,0.33,16.105,670,581,0.9004032894440186
8,C4,0.34,16.59,609,536,0.9146560664490271
8,C4,0.35,17.075,528,465,0.9156251420099522
8,C4,0.36,17.56,466,402,0.8967013399629395
8,C4,0.37,18.045,412,351,0.8856113649697558
8,C4,0.38,18.53,373,319,0.889331086745408
8,C4,0.39,19.015,327,270,0.8583608343702267
8,C4,0.4,19.5,289,232,0.8344596358481515
8,C4,0.41,19.985,262,218,0.8655462658551606
8,C4,0.42,20.47,229,188,0.8540895715503029
8,C4,0.43,20.955,208,173,0.8655695947094143
8,C4,0.44,21.44,179,143,0.8312764298917927
8,C4,0.45,21.925,162,133,0.8546091492243141
8,C4,0.46,22.41,148,130,0.9149349177808692
8,C4,0.47,22.895,139,127,0.9520228144983707
8,C4,0.48,23.38,123,114,0.9658745367643222
8,C4,0.49,23.865,114,104,0.9506338409421047
8,C4,0.5,24.35,105,93,0.9228173633889315
8,C4,0.51,24.835,99,89,0.9367496700830035
8,C4,0.52,25.32,90,83,0.9611124672823684
8,C4,0.53,25.805,83,73,0.9164239294332734
8,C4,0.54,26.29,79,71,0.9365513855502601
8,C5,0.14,6.89,2467,2423,1.0278954302733718
8,C5,0.15,7.375,2511,2458,1.0239564572650022
8,C5,0.16,7.86,2515,2458,1.0220488786643496
8,C5,0.17,8.345,2441,2350,1.0041091873171795
8,C5,0.18,8.83,2390,2289,0.998062950351429
8,C5,0.19,9.315,2268,2204,1.0149715853419556
8,C5,0.2,9.8,2125,2085,1.026060655630439
8,C5,0.21,10.285,2022,1995,1.032386835865313
8,C5,0.22,10.77,1875,1874,1.0471972776064862
8,C5,0.23,11.255,1732,1701,1.026458454269765
8,C5,0.24,11.74,1603,1579,1.0296156425975975
8,C5,0.25,12.225,1485,1484,1.0458084571664819
8,C5,0.26,12.71,1337,1355,1.061474058684786
8,C5,0.27,13.195,1235,1268,1.0760945569583507
8,C5,0.28,13.68,1114,1157,1.088861026378438
8,C5,0.29,14.165,1000,1056,1.107659248686174
8,C5,0.3,14.65,897,969,1.1339324630488725
8,C5,0.31,15.135,808,894,1.1621303815774837
8,C5,0.32,15.62,703,798,1.1925764064108777
8,C5,0.33,16.105,638,631,1.0321787684949613
8,C5,0.34,16.59,586,554,0.9849546277740427
8,C5,0.35,17.075,509,493,1.0099129539102367
8,C5,0.36,17.56,449,436,1.0125341427626233
8,C5,0.37,18.045,399,400,1.0461151946391587
8,C5,0.38,18.53,361,366,1.0581115371733525
8,C5,0.39,19.015,317,301,0.9895798375729915
8,C5,0.4,19.5,284,266,0.9759273408767112
8,C5,0.41,19.985,257,249,1.0100874646758817
8,C5,0.42,20.47,224,204,0.9486770453647182
8,C5,0.43,20.955,203,178,0.9130708635702931
8,C5,0.44,21.44,175,159,0.9465631952351756
8,C5,0.45,21.925,159,150,0.9832270984047996
8,C5,0.46,22.41,145,138,0.9919936486352379
8,C5,0.47,22.895,137,127,0.9660344086751526
8,C5,0.48,23.38,121,109,0.9385994867546323
8,C5,0.49,23.865,112,103,0.958359338174962
8,C5,0.5,24.35,103,93,0.9408464198139831
8,C5,0.51,24.835,97,88,0.9453748591056901
8,C5,0.52,25.32,88,82,0.9711675552128349
8,C5,0.53,25.805,81,80,1.0296578026966294
8,C5,0.54,26.29,77,76,1.0289789512628529
9,C0,0.14,6.89,10603,10292,1.0314827921042993
9,C0,0.15,7.375,11278,10921,1.0278634395872908
9,C0,0.16,7.86,11907,11504,1.0235593049896348
9,C0,0.17,8.345,12462,12022,1.0206608932170211
9,C0,0.18,8.83,12952,12452,1.0087836238912355
9,C0,0.19,9.315,13420,12885,1.003800942589685
9,C0,0.2,9.8,13856,13324,1.0123607067194893
9,C0,0.21,10.285,14144,13618,1.0208971984903288
9,C0,0.22,10.77,14515,13955,1.014194023629576
9,C0,0.23,11.255,14804,14217,1.0076836741354047
9,C0,0.24,11.74,15056,14452,1.0046173676776096
9,C0,0.25,12.225,15279,14682,1.0152376760360264
9,C0,0.26,12.71,15509,14907,1.0202578668748699
9,C0,0.27,13.195,15654,15038,1.015696708976623
9,C0,0.28,13.68,15846,15235,1.02922532740676
9,C0,0.29,14.165,15997,15373,1.0258772288052185
9,C0,0.3,14.65,16143,15518,1.0350729055178698
9,C0,0.31,15.135,16257,15611,1.0184610452187497
9,C0,0.32,15.62,16386,15731,1.0159633760990363
9,C0,0.33,16.105,16464,15802,1.0115938750741247
9,C0,0.34,16.59,16530,15877,1.0335067485816125
9,C0,0.35,17.075,16614,15951,1.0249651059510214
9,C0,0.36,17.56,16682,16027,1.0542014016787813
9,C0,0.37,18.045,16740,16057,0.9941218348006635
9,C0,0.38,18.53,16782,16098,0.9954398580689553
9,C0,0.39,19.015,16832,16146,0.9948818555839386
9,C0,0.4,19.5,16873,16188,1.0037877693373123
9,C0,0.41,19.985,16901,16208,0.9773680897160635
9,C0,0.42,20.47,16935,16235,0.9504717635807095
9,C0,0.43,20.955,16957,16254,0.936250516011087
9,C0,0.44,21.44,16987,16284,0.9327068871426323
9,C0,0.45,21.925,17004,16298,0.913639171244193
9,C0,0.46,22.41,17018,16322,0.9721511356922602
9,C0,0.47,22.895,17027,16337,1.0176261944042528
9,C0,0.48,23.38,17043,16357,1.0625791066294499
9,C0,0.49,23.865,17052,16362,1.0312765131834236
9,C0,0.5,24.35,17062,16372,1.038698162069928
9,C0,0.51,24.835,17068,16375,1.0104294960333884
9,C0,0.52,25.32,17077,16382,0.9923813639236481
9,C0,0.53,25.805,17084,16386,0.9591430578318895
9,C0,0.54,26.29,17088,16393,0.9971964012911492
9,C1,0.14,6.89,6564,6177,0.9694781218404313
9,C1,0.15,7.375,5889,5548,0.9728918857173493
9,C1,0.16,7.86,5260,4965,0.9769829604647351
9,C1,0.17,8.345,4705,4447,0.9797573382557059
9,C1,0.18,8.83,4215,4017,0.9912928563834591
9,C1,0.19,9.315,3747,3584,0.9962134498699723
9,C1,0.2,9.8,3311,3145,0.9877902148538106
9,C1,0.21,10.285,3023,2851,0.9795305555532614
9,C1,0.22,10.77,2652,2514,0.9860046270251341
9,C1,0.23,11.255,2363,2252,0.992374914536551
9,C1,0.24,11.74,2111,2017,0.9954038544164494
9,C1,0.25,12.225,1888,1787,0.9849910258497087
9,C1,0.26,12.71,1658,1562,0.9801443659170976
9,C1,0.27,13.195,1513,1431,0.9845458700044049
9,C1,0.28,13.68,1321,1234,0.9716045392310775
9,C1,0.29,14.165,1170,1096,0.9747755110664107
9,C1,0.3,14.65,1024,951,0.9661155215918611
9,C1,0.31,15.135,910,858,0.9818735873056543
9,C1,0.32,15.62,781,738,0.9842874492579345
9,C1,0.33,16.105,703,667,0.9885390023014174
9,C1,0.34,16.59,637,592,0.9675795551140839
9,C1,0.35,17.075,553,518,0.9756429698864164
9,C1,0.36,17.56,485,442,0.948585344705037
9,C1,0.37,18.045,427,412,1.0059129223336243
9,C1,0.38,18.53,385,371,1.0045810320875546
9,C1,0.39,19.015,335,323,1.005144474579906
9,C1,0.4,19.5,294,281,0.9962265237204345
9,C1,0.41,19.985,266,261,1.0231559742149055
9,C1,0.42,20.47,232,234,1.0521091086732581
9,C1,0.43,20.955,210,215,1.06809019904258
9,C1,0.44,21.44,180,185,1.07214818908813
9,C1,0.45,21.925,163,171,1.0945239997078944
9,C1,0.46,22.41,149,147,1.028646640717967
9,C1,0.47,22.895,140,132,0.9826791070226217
9,C1,0.48,23.38,124,112,0.9411064021125413
9,C1,0.49,23.865,115,107,0.9696720396677349
9,C1,0.5,24.35,105,97,0.9627435924284202
9,C1,0.51,24.835,99,94,0.9896781556018198
9,C1,0.52,25.32,90,87,1.0076771253001262
9,C1,0.53,25.805,83,83,1.0425973391919932
9,C1,0.54,26.29,79,76,1.0028114809732775
9,C2,0.14,6.89,4068,3911,1.0028235751109933
9,C2,0.15,7.375,3892,3768,1.0118931972646545
9,C2,0.16,7.86,3662,3528,1.0053956174919987
9,C2,0.17,8.345,3416,3290,1.0049162291225857
9,C2,0.18,8.83,3185,3055,0.9997991741798852
9,C2,0.19,9.315,2917,2819,1.0088831292122344
9,C2,0.2,9.8,2658,2575,1.0116550247206544
9,C2,0.21,10.285,2477,2409,1.0161253087437139
9,C2,0.22,10.77,2206,2162,1.0248545351922462
9,C2,0.23,11.255,1999,1941,1.013760184056786
9,C2,0.24,11.74,1811,1789,1.0333416586798507
9,C2,0.25,12.225,1647,1651,1.0499185298111724
9,C2,0.26,12.71,1470,1460,1.0387246110383657
9,C2,0.27,13.195,1363,1336,1.0236525938585432
9,C2,0.28,13.68,1211,1191,1.0271293524072276
9,C2,0.29,14.165,1086,1087,1.046405379706447
9,C2,0.3,14.65,962,840,0.9053615746302419
9,C2,0.31,15.135,864,774,0.9305365296803654
9,C2,0.32,15.62,746,651,0.9059207161081972
9,C2,0.33,16.105,676,588,0.9032329578458721
9,C2,0.34,16.59,615,544,0.9193795101530293
9,C2,0.35,17.075,536,484,0.9394773084841667
9,C2,0.36,17.56,469,432,0.9590742516672199
9,C2,0.37,18.045,413,392,0.989121210108556
9,C2,0.38,18.53,371,359,1.0088599102196658
9,C2,0.39,19.015,326,314,1.004090739063482
9,C2,0.4,19.5,289,283,1.0211041452799785
9,C2,0.41,19.985,262,250,0.9945573210949933
9,C2,0.42,20.47,228,214,0.9780920310619675
9,C2,0.43,20.955,207,200,1.0072206914962007
9,C2,0.44,21.44,178,164,0.9599991730667852
9,C2,0.45,21.925,162,153,0.9843269047424478
9,C2,0.46,22.41,148,127,0.8936569509173842
9,C2,0.47,22.895,139,119,0.8916163949574285
9,C2,0.48,23.38,123,104,0.8806102653143856
9,C2,0.49,23.865,114,95,0.8678901510524816
9,C2,0.5,24.35,104,87,0.8713133786613826
9,C2,0.51,24.835,98,84,0.8929247133702427
9,C2,0.52,25.32,90,79,0.9145705375906719
9,C2,0.53,25.805,83,73,0.9164239294332734
9,C2,0.54,26.29,79,71,0.9365513855502601
9,C3,0.14,6.89,4068,3823,0.9734380508424628
9,C3,0.15,7.375,3892,3672,0.9787149014643317
9,C3,0.16,7.86,3662,3498,0.994540777243661
9,C3,0.17,8.345,3416,3271,0.9976744267547457
9,C3,0.18,8.83,3185,3041,0.9941798318282424
9,C3,0.19,9.315,2917,2783,0.993379299896884
9,C3,0.2,9.8,2658,2520,0.986143168753895
9,C3,0.21,10.285,2477,2329,0.9768229807581946
9,C3,0.22,10.77,2206,2063,0.9712050509326161
9,C3,0.23,11.255,1999,1895,0.9866110494522684
9,C3,0.24,11.74,1811,1722,0.9901229337812889
9,C3,0.25,12.225,1647,1564,0.9887873145994251
9,C3,0.26,12.71,1470,1392,0.9858790183182115
9,C3,0.27,13.195,1363,1299,0.9928753655683132
9,C3,0.28,13.68,1211,1124,0.9651155275619194
9,C3,0.29,14.165,1086,1004,0.9613178691978976
9,C3,0.3,14.65,962,886,0.9577598222275114
9,C3,0.31,15.135,864,808,0.9735217466364904
9,C3,0.32,15.62,746,697,0.9727624173969683
9,C3,0.33,16.105,676,634,0.9767231602528291
9,C3,0.34,16.59,615,565,0.9561310955161866
9,C3,0.35,17.075,536,497,0.9654964050895037
9,C3,0.36,17.56,469,422,0.9362896278960936
9,C3,0.37,18.045,413,394,0.9942914380608452
9,C3,0.38,18.53,371,353,0.9916294198596564
9,C3,0.39,19.015,326,308,0.984538632161118
9,C3,0.4,19.5,289,268,0.9660867189837699
9,C3,0.41,19.985,262,250,0.9945573210949933
9,C3,0.42,20.47,228,223,1.0197913764467799
9,C3,0.43,20.955,207,204,1.0276177619766815
9,C3,0.44,21.44,178,184,1.0783950212679347
9,C3,0.45,21.925,162,171,1.101345086650032
9,C3,0.46,22.41,148,147,1.0356578088933193
9,C3,0.47,22.895,139,132,0.9898068690790159
9,C3,0.48,23.38,123,112,0.94881334214088
9,C3,0.49,23.865,114,107,0.9782352991634446
9,C3,0.5,24.35,104,97,0.9720577111015054
9,C3,0.51,24.835,98,94,0.9998354883938307
9,C3,0.52,25.32,90,87,1.0076771253001262
9,C3,0.53,25.805,83,83,1.0425973391919932
9,C3,0.54,26.29,79,76,1.0028114809732775
9,C4,0.14,6.89,4068,3953,1.0169941570168748
9,C4,0.15,7.375,3892,3773,1.0136349804844216
9,C4,0.16,7.86,3662,3567,1.019582377119928
9,C4,0.17,8.345,3416,3275,0.9991972834504649
9,C4,0.18,8.83,3185,3049,0.9973894489585355
9,C4,0.19,9.315,2917,2757,0.9822327189944753
9,C4,0.2,9.8,2658,2489,0.9718522160541071
9,C4,0.21,10.285,2477,2297,0.9612262906233823
9,C4,0.22,10.77,2206,2065,0.9722815801392934
9,C4,0.23,11.255,1999,1868,0.9707553591877097
9,C4,0.24,11.74,1811,1656,0.947931516420259
9,C4,0.25,12.225,1647,1481,0.93112822579456
9,C4,0.26,12.71,1470,1317,0.9281435198155291
9,C4,0.27,13.195,1363,1242,0.9457544932277255
9,C4,0.28,13.68,1211,1093,0.9366054404174017
9,C4,0.29,14.165,1086,985,0.9419683147054192
9,C4,0.3,14.65,962,823,0.88607497801541
9,C4,0.31,15.135,864,733,0.8789484685976011
9,C4,0.32,15.62,746,644,0.8957832187676031
9,C4,0.33,16.105,676,587,0.9016400726064787
9,C4,0.34,16.59,615,535,0.9036584855618858
9,C4,0.35,17.075,536,474,0.9194913988979766
9,C4,0.36,17.56,469,410,0.9089855358790899
9,C4,0.37,18.045,413,360,0.9065721611713904
9,C4,0.38,18.53,371,332,0.9314236071962662
9,C4,0.39,19.015,326,282,0.8999803295911549
9,C4,0.4,19.5,289,255,0.9184872913023603
9,C4,0.41,19.985,262,235,0.9340200615614952
9,C4,0.42,20.47,228,202,0.9225646799731239
9,C4,0.43,20.955,207,194,0.9766438849187798
9,C4,0.44,21.44,178,163,0.9540870045767946
9,C4,0.45,21.925,162,152,0.9778334646059513
9,C4,0.46,22.41,148,129,0.9078413940256045
9,C4,0.47,22.895,139,119,0.8916163949574285
9,C4,0.48,23.38,123,101,0.85505129977986
9,C4,0.49,23.865,114,98,0.8954612724468921
9,C4,0.5,24.35,104,90,0.901523761664796
9,C4,0.51,24.835,98,86,0.9142964272323102
9,C4,0.52,25.32,90,83,0.9611124672823684
9,C4,0.53,25.805,83,80,1.0047291490692773
9,C4,0.54,26.29,79,76,1.0028114809732775
9,C5,0.14,6.89,2522,2444,1.0119117187643567
9,C5,0.15,7.375,2579,2522,1.0228423322958657
9,C5,0.16,7.86,2559,2513,1.0279026888615825
9,C5,0.17,8.345,2512,2454,1.021521811253184
9,C5,0.18,8.83,2418,2386,1.0334311288264006
9,C5,0.19,9.315,2308,2283,1.0360953729126356
9,C5,0.2,9.8,2166,2182,1.057731553929306
9,C5,0.21,10.285,2066,2107,1.0723214751523091
9,C5,0.22,10.77,1893,1905,1.055398522984621
9,C5,0.23,11.255,1754,1773,1.0601496680113391
9,C5,0.24,11.74,1624,1649,1.0649305209309747
9,C5,0.25,12.225,1490,1507,1.0597423540082302
9,C5,0.26,12.71,1347,1362,1.0588580965799568
9,C5,0.27,13.195,1257,1298,1.0829175351142821
9,C5,0.28,13.68,1125,1154,1.0744712446040554
9,C5,0.29,14.165,1017,1060,1.0924032507786858
9,C5,0.3,14.65,909,919,1.057032532835277
9,C5,0.31,15.135,820,821,1.0459442335029179
9,C5,0.32,15.62,711,715,1.0504366805599525
9,C5,0.33,16.105,645,640,1.0356890821037434
9,C5,0.34,16.59,589,595,1.0549877826080725
9,C5,0.35,17.075,512,524,1.0690091917529005
9,C5,0.36,17.56,454,461,1.06013802019695
9,C5,0.37,18.045,401,403,1.0487751118903847
9,C5,0.38,18.53,363,361,1.0374606393072656
9,C5,0.39,19.015,320,321,1.046547366546941
9,C5,0.4,19.5,284,244,0.8939976996028559
9,C5,0.41,19.985,259,224,0.9001622120735695
9,C5,0.42,20.47,225,195,0.9022407930850846
9,C5,0.43,20.955,205,180,0.9143264420550155
9,C5,0.44,21.44,178,162,0.9481755611948547
9,C5,0.45,21.925,162,148,0.9518676612196207
9,C5,0.46,22.41,148,134,0.9433176978631523
9,C5,0.47,22.895,139,121,0.9067124572913238
9,C5,0.48,23.38,123,109,0.9232293716580199
9,C5,0.49,23.865,114,103,0.941435603551222
9,C5,0.5,24.35,104,97,0.9720577111015054
9,C5,0.51,24.835,98,91,0.9677485477033652
9,C5,0.52,25.32,90,75,0.8680513195884674
9,C5,0.53,25.805,83,69,0.8659976491331178
9,C5,0.54,26.29,79,66,0.870331685235103
